Id,Classification,title,Tags,Score,ViewCount,AnswerCount,CommentCount,CreationDate,LastActivityDate
47687194,Data Sources,Load CSV data in to Dataframe and convert to Array using Apache Spark (Java),<java><csv><apache-spark><dataframe><apache-spark-dataset>,2,2008,2,2,2017-12-07 03:35:23,2019-01-03 12:54:33
53976064,Data processing,How to pass variables to spark.sql query in pyspark?,<python><pyspark><apache-spark-sql>,2,1894,1,1,2018-12-30 08:00:23,2018-12-31 14:06:08
48176849,Spark API Usage,How to get explained variance per PCA component in pyspark,<pyspark><pca><apache-spark-ml>,3,1170,1,0,2018-01-09 21:22:44,2018-08-19 08:58:30
46896971,Data processing,How do you display Dataframe column names sorted?,<apache-spark><pyspark><spark-dataframe>,4,4614,1,0,2017-10-23 19:20:21,2017-10-28 15:49:46
31184828,Configuration,Query Hive table created with built-in Serde from Spark app,<apache-spark><hive><hortonworks-data-platform>,2,2704,3,0,2015-07-02 12:35:07,2015-07-02 15:41:03
37270176,Data processing,How to println from foreach in Jupyter?,<scala><apache-spark><jupyter>,1,661,1,0,2016-05-17 07:49:26,2016-08-02 12:54:04
30985789,Configuration,Election of new zookeeper leader shuts down the Spark Master,<apache-spark><apache-zookeeper>,11,1113,1,1,2015-06-22 17:03:43,2016-07-26 09:20:44
30369380,Configuration,Hadoop “Unable to load native-hadoop library for your platform” error on docker-spark?,<hadoop><apache-spark><docker>,15,27827,1,0,2015-05-21 09:12:47,2018-08-08 00:15:48
49472422,Data processing,RDD filter with other function,<scala><apache-spark>,1,52,1,0,2018-03-25 04:01:00,2018-03-25 04:05:20
57358701,Data Sources,"Find alternative to sparksession,read,json(JavaRDD) deprecated method",<java><apache-spark>,1,69,1,2,2019-08-05 12:32:38,2019-08-05 16:39:28
45109247,Data processing,Spark Scala Dataframe convert a column of Array of Struct to a column of Map,<scala><apache-spark><apache-spark-sql>,1,2404,1,0,2017-07-14 18:06:51,2017-07-14 20:20:03
37112986,Data Sources,Spark SQL: How to consume json data from a REST service as DataFrame,<apache-spark-sql><spark-dataframe><hdinsight>,10,10880,2,5,2016-05-09 10:06:52,2016-05-11 04:44:52
34649761,Data processing,Break tuple in RDD to two tuples,<scala><apache-spark><rdd><iterable>,2,603,1,0,2016-01-07 07:41:46,2016-01-07 07:55:30
40073299,Data Sources,Spark Java Map function is getting executed twice,<java><apache-spark><apache-spark-sql><rdd>,4,701,1,2,2016-10-16 17:35:59,2019-01-09 19:57:06
46103365,Performance and Logging,S3 SlowDown error in Spark on EMR,<scala><apache-spark><amazon-s3><amazon-emr><apache-spark-dataset>,17,2998,1,2,2017-09-07 18:59:07,2017-09-15 00:41:28
37741841,Data processing,fetch more than 20 rows and display full value of column in spark-shell,<scala><apache-spark><pyspark><apache-spark-sql>,24,33453,2,0,2016-06-10 06:59:08,2019-08-07 06:41:51
46365822,Data processing,Apache Spark subtract days from timestamp column,<apache-spark><dataframe><apache-spark-sql><timestamp>,2,3410,1,2,2017-09-22 13:21:09,2019-01-10 15:10:21
27412780,Spark API Usage,SparkUI URL becomes inactive after spark standalone application mode finishes,<python><apache-spark>,2,491,1,4,2014-12-10 23:27:13,2014-12-12 06:19:48
37706420,Spark API Usage,How to create a custom Encoder in Spark 2.X Datasets?,<scala><apache-spark><apache-spark-dataset><apache-spark-encoders>,18,16880,3,1,2016-06-08 15:10:22,2019-01-04 13:10:42
41029502,Spark API Usage,Optimizing GC on EMR cluster,<apache-spark><garbage-collection><jvm><emr><amazon-emr>,11,5884,1,1,2016-12-07 23:56:30,2016-12-08 12:40:28
38747713,Configuration,Running Spark on Linux : $JAVA_HOME not set error,<linux><apache-spark><java-home><ubuntu-16.04>,4,3195,1,11,2016-08-03 15:23:13,2018-12-16 05:52:30
38244766,Data processing,Getting Null pointer exception while accessing BroadCasted Dataframe,<apache-spark><apache-spark-sql>,1,1090,1,0,2016-07-07 11:51:23,2016-07-07 13:51:19
29013595,Data processing,Spark: Hive Query,<hive><apache-spark><hiveql><apache-spark-sql><parquet>,3,636,1,0,2015-03-12 15:17:31,2016-05-17 14:16:19
47746477,Data processing,"In Spark data frame, add value to new column if value in another column is in broadcast variable array",<scala><apache-spark><merge><apache-spark-sql>,1,1059,2,0,2017-12-11 04:33:26,2019-09-23 22:18:06
33222045,Configuration,ClassNotFoundException anonfun when deploy scala code to Spark,<scala><intellij-idea><apache-spark><sbt><classnotfoundexception>,7,3829,2,9,2015-10-19 19:09:31,2017-04-08 16:51:04
34534088,Data processing,"How do I use ""not rlike"" in spark-sql?",<scala><apache-spark><apache-spark-sql>,2,9908,3,2,2015-12-30 17:19:54,2019-05-05 18:24:28
57407077,Data processing,String matching in URL using Hive / Spark SQL,<regex><string><hive><apache-spark-sql><pyspark-sql>,1,37,1,2,2019-08-08 07:11:34,2019-08-08 08:42:57
43104140,Configuration,How to distribute Beam Tasks evenly on Spark?,<apache-spark><apache-beam>,1,127,1,1,2017-03-29 21:04:03,2017-03-30 13:51:34
52042632,Data Sources,Spark fails to write and then read JSON formatted data with nullable column,<scala><apache-spark>,2,180,1,0,2018-08-27 15:34:32,2018-08-27 16:03:06
54662701,Spark API Usage,How to split columns into label and features in pyspark?,<python><csv><apache-spark><pyspark><apache-spark-ml>,1,197,1,1,2019-02-13 04:48:58,2019-02-13 05:08:25
49754318,Other,Nice output of RDD lineage/Spark operator graph,<python><apache-spark><pyspark>,1,323,1,1,2018-04-10 12:56:33,2018-04-10 13:06:50
53162827,Data processing,Generic method which works with RDD and Seq,<scala><apache-spark><scala-cats>,1,58,1,0,2018-11-05 21:58:42,2018-11-06 01:46:16
49825081,Configuration,"sbt assembly, including my jar",<scala><apache-spark><sbt>,2,876,1,0,2018-04-13 21:01:54,2018-04-17 12:49:48
39739072,Data processing,Spark sql how to explode without losing null values,<java><apache-spark><null><apache-spark-sql>,28,13120,3,0,2016-09-28 05:57:40,2019-10-02 07:25:10
52227439,Data processing,How to check if key exists in spark sql map type,<apache-spark><apache-spark-sql>,2,1158,3,2,2018-09-07 17:51:43,2019-06-28 10:06:00
37689878,Data processing,Select array element from Spark Dataframes split method in same call?,<python><apache-spark><pyspark><apache-spark-sql>,8,6584,3,0,2016-06-07 21:42:20,2019-08-08 20:48:22
30264373,Data processing,Is there better way to display entire Spark SQL DataFrame?,<scala><apache-spark><apache-spark-sql>,35,68161,7,2,2015-05-15 16:25:29,2019-06-27 06:53:29
41080083,Data processing,PySpark DataFrame not parsing time correctly,<python><apache-spark><datetime><pyspark><apache-spark-sql>,1,407,1,0,2016-12-10 20:38:04,2019-01-11 16:04:04
45707479,Other,XGBoost doesn't generate as many tree as specified in the num_round parameter,<apache-spark><xgboost>,2,328,1,0,2017-08-16 07:27:27,2019-04-21 11:55:25
48509099,Spark API Usage,Apache spark java conditional replacement of column,<java><apache-spark><spark-dataframe>,1,412,1,0,2018-01-29 20:02:17,2018-01-29 20:55:44
39190829,Configuration,spark-submit gives error as The system cannot find the path specified,<apache-spark>,2,1740,1,0,2016-08-28 11:35:04,2016-08-31 17:59:21
52049152,Data processing,Grouped percentile using SparkR,<r><apache-spark><sparkr>,1,114,1,0,2018-08-28 02:12:40,2018-08-28 21:58:41
35074278,Data processing,spark sql dataframe join with renaming in a loop,<sql><scala><join><apache-spark><dataframe>,2,1412,1,1,2016-01-28 23:39:49,2016-01-29 10:07:13
36122559,Spark API Usage,How to map variable names to features after pipeline,<scala><apache-spark><apache-spark-mllib><apache-spark-ml>,7,2237,1,1,2016-03-21 03:12:35,2019-05-20 09:05:02
51206730,Data processing,Create new dataFrame based on reformatted columns from old dataFrame,<python><apache-spark><pyspark>,2,574,2,5,2018-07-06 09:03:22,2018-07-13 13:24:39
38117360,Data processing,Aggregate array type in Spark Dataframe,<apache-spark-sql>,3,1635,1,0,2016-06-30 08:07:27,2016-06-30 08:25:41
50232040,Configuration,"Error running spark in a Scala REPL - access denied org.apache.derby.security.SystemPermission( ""engine"", ""usederbyinternals"" )",<scala><apache-spark><sbt>,2,932,2,0,2018-05-08 11:02:48,2018-09-18 17:43:04
28804647,Data processing,Why does foreach not bring anything to the driver program?,<apache-spark>,12,12027,2,0,2015-03-02 07:32:20,2016-09-28 18:34:13
43265852,Data processing,PySpark: Get top k column for each row in dataframe,<python><apache-spark><dataframe><pyspark><apache-spark-sql>,4,478,1,0,2017-04-06 21:11:56,2019-01-06 05:25:08
55398372,Data processing,create a Spark DataFrame from a nested array of struct element?,<scala><apache-spark><apache-spark-sql>,2,726,1,2,2019-03-28 13:04:04,2019-03-29 14:06:59
30091371,Spark API Usage,"""java.io.NotSerializationException: org.apache.spark.streaming.StreamingContext"" When execute spark streaming",<apache-spark><spark-streaming>,4,3156,1,1,2015-05-07 03:24:15,2015-05-07 07:45:09
40050801,Performance and Logging,Spark Job Speed Relational To SQL Server Size,<apache-spark><apache-spark-sql><spark-dataframe><hdinsight>,2,74,1,0,2016-10-14 19:36:33,2016-10-14 21:54:09
31543836,Data Sources,Spark DataFrame zipWithIndex,<scala><apache-spark><apache-spark-sql>,1,3007,1,0,2015-07-21 15:48:18,2018-01-15 18:35:57
48625902,Data processing,Removing duplicate rows based on Java DataFrame,<java><scala><apache-spark><dataframe><apache-spark-sql>,1,562,2,1,2018-02-05 15:28:01,2018-02-06 02:21:35
28833926,Data processing,Spark: value reduceByKey is not a member,<vector><apache-spark><reduce><apache-spark-mllib>,2,4629,1,2,2015-03-03 14:10:50,2016-04-25 12:32:05
41134924,Data Sources,How can I write to S3 through spark as chunks?,<apache-spark><dataframe><amazon-s3>,1,379,1,1,2016-12-14 04:35:00,2016-12-15 09:07:39
37998228,Configuration,Scala - Spark-corenlp - java.lang.NoClassDefFoundError,<scala><apache-spark><stanford-nlp>,1,1128,1,0,2016-06-23 17:30:51,2017-04-07 10:29:22
28723643,Data processing,cant perform 2 succesive groupBy in spark,<python><csv><apache-spark>,1,519,1,1,2015-02-25 15:59:14,2015-02-26 15:23:01
55148432,Other,Does spark optimize identical but independent DAGs in pyspark?,<apache-spark><pyspark>,9,130,1,1,2019-03-13 17:57:53,2019-04-08 20:12:41
37732766,Data Sources,Read range of files in pySpark,<python><apache-spark><pyspark><pyspark-sql>,2,2127,2,0,2016-06-09 17:38:20,2016-06-13 17:18:54
57310508,Data processing,"ClassCastException when converting json to ""scala.collection.immutable.HashMap"" when entries are less",<scala><apache-spark><json4s>,1,62,1,3,2019-08-01 13:45:39,2019-08-02 08:59:10
48666655,Data processing,reduceByKey on RDD consisting of lists of key-value pairs?,<apache-spark><pyspark>,1,500,1,0,2018-02-07 14:48:56,2018-02-07 14:52:31
43428297,Spark API Usage,Run ML algorithm inside map function in Spark,<apache-spark><machine-learning><pyspark><apache-spark-mllib><apache-spark-ml>,1,1246,1,0,2017-04-15 16:13:45,2018-11-13 23:13:57
29180248,Data processing,Parallelize a collection with Spark,<java><apache-spark><machine-learning><artificial-intelligence><apache-spark-mllib>,3,7529,1,0,2015-03-21 07:18:55,2016-04-25 12:29:51
36672606,Data processing,Scalaz Type Classes for Apache Spark RDDs,<scala><apache-spark><functional-programming><rdd><scalaz>,6,563,1,0,2016-04-17 04:15:35,2016-04-17 04:56:56
54503014,Data processing,How to get the schema definition from a dataframe in PySpark?,<apache-spark><dataframe><pyspark><schema><azure-databricks>,8,4645,2,0,2019-02-03 12:49:03,2019-02-03 15:08:50
45531581,Data processing,Spark fill DataFrame with Vector for null,<scala><apache-spark><dataframe><vector><null>,1,499,1,0,2017-08-06 11:32:19,2017-08-06 16:16:14
38467763,Data processing,Spark SQL - Select all AND computed columns?,<java><apache-spark><apache-spark-sql>,5,14897,2,0,2016-07-19 20:19:04,2017-12-27 15:39:50
36140725,Data Sources,SaveMode is not working in Spark SQL,<scala><apache-spark><apache-spark-sql>,1,6300,1,0,2016-03-21 20:16:05,2016-03-21 20:40:30
41135506,Configuration,How to use two versions of spark shell?,<hadoop><apache-spark><version>,11,13026,4,1,2016-12-14 05:32:39,2018-12-06 12:56:45
55965978,Data processing,How to set jdbc/partitionColumn type to Date in spark 2.4.1,<apache-spark><apache-spark-sql><databricks>,2,618,4,1,2019-05-03 08:27:26,2019-07-27 00:51:17
42051444,Data processing,Spark: computationally efficient way to compare dates?,<performance><scala><apache-spark><apache-spark-sql><spark-dataframe>,1,332,1,1,2017-02-05 11:20:22,2017-02-05 12:50:29
36646866,Spark API Usage,Spark : anti-join two DStreams,<scala><apache-spark><apache-spark-sql><spark-streaming>,1,623,1,7,2016-04-15 12:14:04,2016-04-15 14:08:06
45429535,Spark API Usage,foreachRDD not accepting JavaRDD<String> as return type,<apache-spark><spark-streaming><apache-spark-mllib>,1,404,1,0,2017-08-01 05:23:48,2017-08-01 06:52:25
45229581,Data Sources,Convert data from gzip to sequenceFile format using Hive on spark,<hadoop><apache-spark><hive><pyspark><sequencefile>,2,536,1,0,2017-07-21 05:24:06,2018-10-22 13:24:31
33168970,Data processing,"How can we JOIN two Spark SQL dataframes using a SQL-esque ""LIKE"" criterion?",<python><apache-spark><apache-spark-sql><pyspark>,5,4861,1,1,2015-10-16 11:06:03,2017-09-06 20:38:49
28454080,Performance and Logging,How to log using log4j to local file system inside a Spark application that runs on YARN?,<logging><log4j><apache-spark><yarn>,31,57431,5,2,2015-02-11 12:12:32,2018-10-10 12:23:25
44658970,Configuration,Spark with Pureconfig - proper maven shade plugin configuration,<scala><maven><apache-spark><sbt><maven-shade-plugin>,1,393,1,0,2017-06-20 16:54:36,2017-06-21 08:35:46
32126007,Other,FPGrowth Algorithm in Spark,<algorithm><scala><apache-spark>,3,2352,3,1,2015-08-20 18:45:23,2017-01-25 11:27:13
37058529,Data processing,RDD lookup inside a transformation,<scala><apache-spark><rdd>,1,455,1,3,2016-05-05 19:13:56,2016-05-06 10:17:02
40526054,Data processing,Get elements of type structure of row by name in SPARK SCALA,<scala><apache-spark><apache-spark-sql>,2,6162,1,5,2016-11-10 11:05:42,2019-09-19 18:27:45
46302241,Data processing,how to get dataframe values in variables,<java><apache-spark><apache-spark-sql>,2,1404,1,0,2017-09-19 13:49:19,2017-09-19 15:45:58
33393815,Data processing,Count instances of combination of columns in spark dataframe using scala,<scala><apache-spark><dataframe>,5,11837,2,0,2015-10-28 14:30:35,2016-11-29 00:33:23
38964007,Other,Active tasks is a negative number in Spark UI,<python><hadoop><apache-spark><distributed-computing><bigdata>,21,2236,2,0,2016-08-15 22:31:41,2017-09-20 06:21:52
42432345,Data Sources,Spark- Load data frame contents in table in a loop,<scala><apache-spark><hive>,1,680,1,9,2017-02-24 06:40:38,2017-03-06 14:58:33
45331177,Configuration,Configuring master node in spark cluster,<apache-spark>,1,576,1,2,2017-07-26 15:20:21,2017-07-26 21:14:45
40498188,Spark API Usage,Pyspark mllib LDA error: Object cannot be cast to java.util.List,<apache-spark><pyspark><apache-spark-mllib>,1,215,1,0,2016-11-08 23:31:32,2016-11-09 00:21:19
33871569,Data processing,Read Array in sub queries spark sql using scala,<scala><apache-spark><apache-spark-sql>,1,980,1,2,2015-11-23 12:52:50,2015-11-23 13:10:13
49108386,Spark API Usage,What is the purpose of global temporary views?,<apache-spark><apache-spark-sql><pyspark-sql>,2,4503,2,7,2018-03-05 10:32:46,2018-04-11 05:45:19
48991745,Spark API Usage,How to convert spark streaming output into dataframe or storing in table,<scala><apache-spark><apache-spark-sql><spark-streaming>,1,2339,1,0,2018-02-26 15:23:31,2019-07-18 18:42:18
33996879,Spark API Usage,What do WARN messages mean when starting spark-shell?,<scala><apache-spark>,7,7439,2,0,2015-11-30 10:51:23,2015-12-01 14:37:12
40193649,Spark API Usage,"""spark.memory.fraction"" seems to have no effect",<java><scala><apache-spark>,6,2916,1,3,2016-10-22 15:09:40,2016-10-23 16:50:47
57379115,Spark API Usage,How is new object instantiation handled in case of Datasets?,<scala><dataframe><apache-spark>,1,44,1,1,2019-08-06 15:12:33,2019-08-07 13:34:11
51994323,Data Sources,spark read contents of zip file in HDFS,<scala><apache-spark><spark-submit><spark-shell>,1,834,1,3,2018-08-23 21:10:35,2018-08-24 04:37:41
43263639,Data processing,scala dataframe filter array of strings,<scala><apache-spark><scala-2.10><apache-spark-1.6>,3,3033,1,0,2017-04-06 18:57:13,2017-04-06 19:39:40
39136544,Data processing,Spark aggregateByKey on Dataset,<scala><apache-spark><apache-spark-sql><spark-streaming><spark-dataframe>,2,1297,1,0,2016-08-25 04:05:52,2016-08-25 15:07:04
36366436,Performance and Logging,What is the fastest way to transform a very large JSON file with Spark?,<scala><apache-spark>,3,2470,3,4,2016-04-01 21:53:43,2016-04-02 20:55:28
45618489,Spark API Usage,Executing separate streaming queries in spark structured streaming,<apache-spark><spark-structured-streaming>,11,2815,1,1,2017-08-10 16:01:24,2018-10-27 13:04:54
35066231,Data processing,Stack Overflow while processing several columns with a UDF,<python><apache-spark><pyspark><apache-spark-sql><user-defined-functions>,4,2080,1,7,2016-01-28 16:02:14,2019-01-14 00:38:17
41438055,Performance and Logging,reducebykey and aggregatebykey in spark Dataframe,<apache-spark><apache-spark-sql><apache-spark-2.0>,2,3197,1,0,2017-01-03 06:58:01,2017-01-03 11:07:16
48086889,Spark API Usage,Is sparkSession.stop() asynchronous?,<scala><apache-spark>,1,2357,2,0,2018-01-04 00:01:03,2019-03-27 16:18:24
24837561,Data processing,How to convert scala.collection.Set to java.util.Set with Serialization within an RDD,<java><serialization><apache-spark><scala-2.9><rdd>,6,2356,1,0,2014-07-19 06:44:29,2014-07-19 12:42:38
28412969,Spark API Usage,TaskSchedulerImpl: Initial job has not accepted any resources. (Error in Spark),<scala><apache-spark>,2,1839,1,2,2015-02-09 15:13:59,2015-02-10 18:17:02
47171659,Data processing,Dataframe to RDD[Row] replacing space with nulls,<scala><apache-spark><spark-dataframe><rdd>,1,718,3,0,2017-11-08 04:35:05,2017-11-08 13:03:06
38557061,Data processing,Spark UDF returns a length of field instead of length of value,<json><scala><apache-spark><apache-spark-sql>,1,180,1,0,2016-07-24 21:36:47,2016-07-24 23:29:12
50260067,Data processing,Create new pyspark DataFrame column by concatenating values of another column based on a conditional,<apache-spark><pyspark><spark-dataframe>,2,722,2,2,2018-05-09 18:38:54,2018-05-10 14:43:12
46541998,Spark API Usage,Queries with streaming sources must be executed with writeStream.start();;,<apache-spark><spark-streaming><apache-spark-mllib><apache-spark-ml><spark-structured-streaming>,2,1356,2,0,2017-10-03 10:02:51,2018-10-27 14:43:26
29137562,Spark API Usage,Spark Streaming - Issue with Passing parameters,<scala><apache-spark><spark-streaming>,1,709,1,2,2015-03-19 05:08:01,2015-03-19 23:35:56
57960672,Data processing,spark-submit 'Unable to coerce 'startDate' to a formatted date (long)',<scala><apache-spark><datastax><spark-submit>,1,25,1,0,2019-09-16 16:07:07,2019-09-17 05:11:59
41206255,Data processing,Convert pyspark.sql.dataframe.DataFrame type Dataframe to Dictionary,<python><dictionary><apache-spark><pyspark>,5,21278,4,0,2016-12-18 07:15:01,2019-07-08 16:45:01
48365558,Configuration,Get HDP version through Spark,<hadoop><apache-spark><hortonworks-data-platform>,1,1105,1,0,2018-01-21 09:50:12,2018-01-21 15:58:35
25904809,Configuration,Spark Kafka Streaming Issue,<java><maven><apache-spark><apache-kafka>,4,6128,2,3,2014-09-18 05:30:24,2017-04-03 11:56:16
32341709,Configuration,"""Bad substitution"" when submitting spark job to yarn-cluster",<apache-spark><yarn>,12,7156,6,3,2015-09-01 22:14:48,2019-02-27 00:34:40
30391075,Data processing,SPARK : How to implement CASE ELSE part and WHERE LIKE and BETWEEN,<apache-spark>,1,3660,2,3,2015-05-22 07:44:36,2015-05-22 13:50:38
37034454,Data processing,pyspark: combine rows of DataFrame into DenseVector,<apache-spark><pyspark><spark-dataframe><pyspark-sql>,4,2748,2,0,2016-05-04 17:36:31,2017-02-13 10:28:32
49377717,Data Sources,Elastic search could not write all entries: May be es was overloaded,<apache-spark><elasticsearch><apache-spark-sql><elasticsearch-spark>,3,1448,2,1,2018-03-20 06:36:58,2019-07-10 18:01:11
36437856,Data Sources,Does the S3 reader in read_csv() download files to disk first or does it use streaming?,<python><pandas><apache-spark><pyspark>,3,85,1,1,2016-04-05 22:01:56,2016-04-05 22:34:32
45355192,Spark API Usage,How to apply several Indexers and Encoders without creating countless intermediate DataFrames?,<scala><apache-spark><apache-spark-mllib>,1,45,2,0,2017-07-27 15:33:50,2017-07-27 18:07:59
54002766,Data Sources,Optimal way to save spark sql dataframe to S3 using information stored in them,<scala><apache-spark><amazon-s3><apache-spark-sql>,1,356,1,0,2019-01-02 07:35:53,2019-01-02 10:59:56
35546576,Data processing,How can I pass extra parameters to UDFs in Spark SQL?,<scala><apache-spark><apache-spark-sql><user-defined-functions>,16,21985,2,0,2016-02-22 05:47:53,2019-01-11 12:28:52
52545438,Data processing,Convert a Dense Vector to a Dataframe using Pyspark,<python><pandas><apache-spark><dataframe>,1,1254,1,6,2018-09-27 21:32:23,2018-09-28 15:00:41
36816293,Data processing,how can concatenate two string columns in one column in spark python,<python><apache-spark><dataframe>,2,6926,1,0,2016-04-23 20:53:44,2016-04-23 21:09:00
58125949,Configuration,Permission error when using sparklyr with Hadoop,<apache-spark><hadoop><sparklyr>,1,21,1,0,2019-09-26 23:32:05,2019-09-28 10:19:54
29168265,Spark API Usage,Serializing Cassandra Tables with Kryo and Spark,<serialization><cassandra><apache-spark><kryo>,2,470,1,0,2015-03-20 13:58:15,2016-07-08 08:14:03
34491579,Data Sources,Saving RDD as sequence file in pyspark,<python><apache-spark><pyspark><sequencefile>,1,7437,2,0,2015-12-28 10:15:57,2019-07-08 15:46:31
27323426,Data Sources,Spark- Saving JavaRDD to Cassandra,<cassandra><apache-spark><rdd>,5,4421,2,0,2014-12-05 19:40:10,2015-04-29 12:03:29
41491972,Spark API Usage,How can I tear down a SparkSession and create a new one within one application?,<python><apache-spark><pyspark>,12,15152,4,0,2017-01-05 18:18:17,2018-08-16 15:43:30
37984472,Data Sources,Saving intermediate result in Spark,<hadoop><apache-spark><spark-dataframe>,1,905,1,3,2016-06-23 07:05:41,2016-06-29 08:28:13
37082645,Performance and Logging,How to generate lots of data in Spark?,<apache-spark>,1,754,2,0,2016-05-06 23:09:18,2017-12-21 19:36:25
37986963,Configuration,Set driver's memory size programmatically in PySpark,<python><apache-spark><pyspark>,6,5188,3,0,2016-06-23 09:04:05,2016-09-22 21:24:30
44282077,Data processing,How to find longest sequence of consecutive dates?,<apache-spark><apache-spark-sql>,2,1042,3,0,2017-05-31 10:19:38,2018-11-22 06:22:37
39457876,Spark API Usage,Scala: Xtream complains object not Serialization,<scala><apache-spark><xml-deserialization>,2,98,1,2,2016-09-12 19:57:42,2016-09-13 13:33:05
41920959,Spark API Usage,How to get the coefficients of the best logistic regression in a spark-ml CrossValidatorModel?,<scala><apache-spark><logistic-regression><cross-validation><apache-spark-ml>,4,2067,1,0,2017-01-29 12:36:46,2018-05-03 04:17:05
46307671,Data processing,Pyspark column generation on lookup of previous rows and compute,<python><hadoop><apache-spark><pyspark>,1,719,1,1,2017-09-19 18:41:53,2018-01-09 19:59:11
36648128,Spark API Usage,How to store custom objects in Dataset?,<scala><apache-spark><apache-spark-dataset><apache-spark-encoders>,132,56531,8,0,2016-04-15 13:11:07,2019-05-27 16:21:44
47437665,Spark API Usage,"mongoDB & Spark: ""com.mongodb.MongoSocketReadException: Prematurely reached end of stream""",<java><mongodb><apache-spark><apache-kafka>,2,372,1,0,2017-11-22 14:53:07,2017-11-22 15:52:25
38961814,Spark API Usage,Serial consumption of Kafka topics from Spark,<scala><apache-spark><apache-kafka><spark-streaming>,1,592,1,1,2016-08-15 19:35:25,2016-08-28 13:10:14
40027222,Spark API Usage,Error: type mismatch flatMap,<scala><apache-spark>,4,7143,4,0,2016-10-13 17:18:08,2019-03-04 06:21:37
35347838,Data Sources,How to keep Spark from splitting text files,<scala><apache-spark>,1,138,1,1,2016-02-11 19:02:54,2016-02-12 20:47:47
40654323,Configuration,How to connect Tableau Desktop to Spark SQL 2.0 through Spark Thrift Server?,<apache-spark><apache-spark-sql><tableau>,3,439,1,0,2016-11-17 11:59:18,2016-11-23 21:24:45
45015512,Other,"In Apache Spark cogroup, how to make sure 1 RDD of >2 operands is not moved?",<scala><apache-spark><join><shuffle>,1,327,1,0,2017-07-10 15:03:45,2017-10-23 11:39:53
42354372,Data processing,Spark: Explode a dataframe array of structs and append id,<scala><apache-spark><spark-dataframe>,8,10862,1,2,2017-02-20 21:17:16,2017-02-20 23:51:26
50938253,Data processing,Spark unable to parse timestamp fileds,<apache-spark><type-conversion><apache-spark-sql><timestamp-with-timezone>,1,296,1,0,2018-06-19 23:32:48,2018-06-19 23:39:42
34888419,Data processing,Round Down Double in Spark,<scala><apache-spark><cassandra>,6,14572,2,6,2016-01-19 22:46:51,2016-11-07 22:51:03
34011259,Spark API Usage,Atomic Writes to Cassandra with Spark Streaming,<apache-spark><cassandra><datastax-enterprise><atomicity><spark-cassandra-connector>,2,517,1,0,2015-12-01 01:48:48,2015-12-01 20:44:14
34365692,Data Sources,"Spark SQL - load data with JDBC using SQL statement, not table name",<apache-spark><apache-spark-sql>,2,2573,2,0,2015-12-18 23:54:40,2018-02-01 22:45:28
35515120,Other,"Why does SparkContext randomly close, and how do you restart it from Zeppelin?",<apache-spark><pyspark><apache-spark-sql><apache-zeppelin>,16,13049,4,1,2016-02-19 21:12:10,2017-08-11 15:07:06
31312108,Data processing,java.util.Date is not supported,<java><apache-spark>,16,10800,1,4,2015-07-09 08:29:08,2018-04-03 11:48:56
37660664,Spark API Usage,Spark program structure: broadcast variables vs final static vs external static attributes in classes,<java><apache-spark><architecture><spark-streaming>,1,3169,1,0,2016-06-06 14:59:07,2017-01-23 14:24:50
38397688,Spark API Usage,Spark mapWithState API explanation,<scala><apache-spark><spark-streaming>,8,4970,1,0,2016-07-15 13:45:19,2019-04-03 08:01:27
37693958,Spark API Usage,Generic parser class `Task not Serialization`,<scala><apache-spark>,1,172,1,7,2016-06-08 05:32:44,2016-06-08 07:19:10
24113460,Other,"Apache spark job failed immediately without retry, setting maxFailures doesn't work",<apache-spark><failover><self-healing>,2,3476,3,3,2014-06-09 03:54:33,2019-01-28 09:52:53
50260218,Data processing,Apache Spark: Broadcast join not workling for cached dataframe,<apache-spark><spark-dataframe>,1,195,1,0,2018-05-09 18:51:02,2018-05-09 20:23:38
41344968,Configuration,About a java.lang.NoClassDefFoundError: Could not initialize class org.xerial.snappy.Snappy,<scala><apache-spark><snappy>,5,3051,1,0,2016-12-27 12:11:35,2017-02-07 11:02:57
35619097,Data processing,Spark 1.4: Spark SQL ANY and ALL functions,<apache-spark><apache-spark-sql>,2,619,1,0,2016-02-25 05:28:49,2016-02-26 00:45:31
50369115,Configuration,Kafka-spark Streaming processing jobs synchronically,<scala><apache-spark><apache-kafka><spark-streaming><confluent-kafka>,1,187,1,1,2018-05-16 10:59:57,2018-05-16 12:51:15
26255738,Configuration,Apache Spark streaming simple application not working,<apache-spark><spark-streaming>,3,4592,2,0,2014-10-08 11:24:57,2016-02-26 11:01:38
37586181,Spark API Usage,OneHotEncoder in Spark Dataframe in Pipeline,<scala><apache-spark><apache-spark-sql><apache-spark-mllib><apache-spark-ml>,5,2938,1,0,2016-06-02 08:11:41,2019-01-12 16:10:54
31026191,Performance and Logging,Is there a better way for reduce operation on RDD[Array[Double]],<scala><apache-spark><reduce><rdd>,2,611,2,3,2015-06-24 12:11:01,2015-06-24 13:06:19
32544307,Data processing,How to partition RDD by key in Spark?,<scala><apache-spark><rdd>,9,30510,2,0,2015-09-12 22:18:49,2019-03-26 02:02:49
30760792,Configuration,How to find spark master URL on Amazon EMR,<apache-spark><spark-streaming><amazon-emr>,10,9591,1,1,2015-06-10 15:28:42,2017-02-06 23:11:45
